,id,open
5409,ID_gVMZV2,0.0
5410,ID_gVwz99,0.0
5415,ID_geRHhE,0.0
5424,ID_guGidj,0.0
5425,ID_gvX7s6,0.0
5426,ID_gwnBjb,0.0
5428,ID_h36biA,0.0
5429,ID_h3CSNt,0.0
5434,ID_h9WCxa,0.0
5436,ID_hBZxUA,0.0
5439,ID_hEyx33,0.0
5441,ID_hGRQBE,0.0
5448,ID_hQzYWF,0.0
5449,ID_hTQusa,0.0
5450,ID_hTVu6V,0.0
5452,ID_hVkvSY,0.0
5454,ID_hWz32G,0.0
5458,ID_hcCthZ,0.0
5459,ID_hfXkhm,0.0
5464,ID_hnrdUs,0.0
5471,ID_i76uwE,0.0
5479,ID_iGcSX9,0.0
5483,ID_iMLBHS,0.0
5484,ID_iN3mgr,0.0
5486,ID_iNC3UH,0.0
5488,ID_iQnKXN,0.0
5494,ID_iZj43w,0.0
5495,ID_iaJTkX,0.0
5496,ID_ian8Uc,0.0
5502,ID_imJ5of,0.0
5506,ID_iriFvE,0.0
5511,ID_iyfEzL,0.0
5512,ID_iz59cb,0.0
5518,ID_j4eRXJ,0.0
5520,ID_j7TsQL,0.0
5521,ID_j8yiNY,0.0
5523,ID_jBaAFP,0.0
5524,ID_jD3bE5,0.0
5530,ID_jJssNE,0.0
5535,ID_jQCuoz,0.0
5542,ID_jgVBuY,0.0
5546,ID_jicMbx,0.0
5549,ID_jmCZnC,0.0
5550,ID_jnwjMF,0.0
5553,ID_jqPHLy,0.0
5554,ID_jqnTDb,0.0
5555,ID_jquQLY,0.0
5561,ID_jui2bv,0.0
5566,ID_k4GoSL,0.0
5575,ID_kFm95B,0.0
5576,ID_kJoZMZ,0.0
5577,ID_kKM43w,0.0
5579,ID_kMfAhM,0.0
5588,ID_kZCRJH,0.0
5590,ID_kax3mQ,0.0
5591,ID_kcajxn,0.0
5592,ID_kcjZhV,0.0
5594,ID_khsZHV,0.0
5597,ID_kku7wb,0.0
5599,ID_knG6P3,0.0
5600,ID_knKXz8,0.0
5602,ID_kqrEMQ,0.0
5603,ID_kvKz3y,0.0
5605,ID_kx2fcq,0.0
5608,ID_m5sPS5,0.0
5610,ID_m8WKCg,0.0
5611,ID_m9CEKa,0.0
5613,ID_mBXwfy,0.0
5615,ID_mE26kj,0.0
5617,ID_mHh5dJ,0.0
5619,ID_mJpMVn,0.0
5621,ID_mPKKnv,0.0
5624,ID_mUhH3W,0.0
5625,ID_mW3ntj,0.0
5641,ID_mrBkXo,0.0
5642,ID_mrVEk7,0.0
5643,ID_mryYTR,0.0
5646,ID_mu89YF,0.0
5648,ID_mvqwKA,0.0
5651,ID_mws7oc,0.0
5654,ID_n4J4Cm,0.0
5662,ID_nDB7W4,0.0
5668,ID_nKUNWd,0.0
5672,ID_nMz5UH,0.0
5673,ID_nP2UDK,0.0
5687,ID_nn8XaX,0.0
5688,ID_nnCAyd,0.0
5689,ID_nnCeGa,0.0
5691,ID_nond9s,0.0
5693,ID_npSfcp,0.0
5695,ID_nqRUQc,0.0
5697,ID_ns8ZYs,0.0
5702,ID_nvu6Qo,0.0
5709,ID_o6xEZ4,0.0
5710,ID_o7fhGp,0.0
5713,ID_oAkikG,0.0
5715,ID_oGkw4D,0.0
5716,ID_oH5aDX,0.0
5719,ID_oJZmQz,0.0
5724,ID_oM8nWz,0.0
5730,ID_oRFV5n,0.0
5732,ID_oSmzaR,0.0
5733,ID_oTgXJB,0.0
5734,ID_oU4L3J,0.0
5735,ID_oXXxjd,0.0
5739,ID_obwrbA,0.0
5745,ID_oowaDb,0.0
5746,ID_opXAnF,0.0
5754,ID_ox7MkE,0.0
5757,ID_oysAcL,0.0
5758,ID_p2jpw4,0.0
5760,ID_p7NgwG,0.0
5762,ID_pBWqKn,0.0
5767,ID_pK5oXh,0.0
5769,ID_pPLiqf,0.0
5772,ID_pT76u4,0.0
5776,ID_pYA5Gs,0.0
5779,ID_pamMRC,0.0
5781,ID_pf2iwb,0.0
5783,ID_phA3pG,0.0
5785,ID_pjwhne,0.0
5792,ID_ptNYDT,0.0
5794,ID_ptrkXg,0.0
5795,ID_pxbGKc,0.0
5798,ID_pzpv9u,0.0
5800,ID_q4P84i,0.0
5804,ID_q9Drch,0.0
5810,ID_qGcLmA,0.0
5814,ID_qLQ5fY,0.0
5823,ID_qTVNgx,0.0
5825,ID_qVZvxk,0.0
5829,ID_qa56Wv,0.0
5832,ID_qcDZYa,0.0
5834,ID_qdvJBy,0.0
5839,ID_qk9Stw,0.0
5840,ID_qkf98m,0.0
5846,ID_qs8Hqf,0.0
5848,ID_qupN7K,0.0
5850,ID_qxLk59,0.0
5852,ID_qxyxPr,0.0
5856,ID_r9EVdC,0.0
5858,ID_rEPeZu,0.0
5862,ID_rJpPoi,0.0
5863,ID_rN65X6,0.0
5872,ID_rWma8h,0.0
5873,ID_ran5BL,0.0
5877,ID_reF9Ec,0.0
5879,ID_ri8Nhf,0.0
5880,ID_rkmujv,0.0
5885,ID_rpiVPj,0.0
5894,ID_s2jw6C,0.0
5895,ID_s3VKMw,0.0
5903,ID_sD2fUg,0.0
5906,ID_sKGk3L,0.0
5908,ID_sMFYw6,0.0
5911,ID_sTnHxU,0.0
5916,ID_sYvnF5,0.0
5923,ID_seeYwC,0.0
5927,ID_soMbxx,0.0
5930,ID_spQS9a,0.0
5932,ID_suY54P,0.0
5938,ID_t2N7qz,0.0
5947,ID_tCAA2m,0.0
5948,ID_tHW2nL,0.0
5950,ID_tMfpS4,0.0
5954,ID_tQHy8h,0.0
5958,ID_tWjJ6A,0.0
5962,ID_tYRsEU,0.0
5966,ID_ti2ufy,0.0
5968,ID_tjSN2U,0.0
5969,ID_tmWZNS,0.0
5974,ID_ttMTvt,0.0
5978,ID_twBhPe,0.0
5979,ID_twKoZt,0.0
5984,ID_u8rwBx,0.0
5988,ID_uKsVMc,0.0
5991,ID_uPU9KH,0.0
5998,ID_udxYv6,0.0
6001,ID_uhc8UG,0.0
6002,ID_uhxvRR,0.0
6005,ID_unF2ue,0.0
6007,ID_upmzjN,0.0
6010,ID_usnn2D,0.0
6012,ID_utyJKn,0.0
6017,ID_v7tYsa,0.0
6029,ID_vPGphU,0.0
6030,ID_vPiStf,0.0
6033,ID_vTt22H,0.0
6034,ID_vW3Quj,0.0
6038,ID_vaK3UQ,0.0
6039,ID_vaSkZJ,0.0
6048,ID_vsrLeD,0.0
6050,ID_vukzhs,0.0
6065,ID_wGU3ME,0.0
6066,ID_wNrcCU,0.0
6067,ID_wSy8ma,0.0
6072,ID_wWDmAq,0.0
6078,ID_wbQ2d8,0.0
6081,ID_weBJS3,0.0
6086,ID_wjbCnb,0.0
6091,ID_wpbVLx,0.0
6095,ID_wuf7XG,0.0
6096,ID_wuf97j,0.0
6100,ID_wzYsYW,0.0
6108,ID_xELQK7,0.0
6109,ID_xGjVgJ,0.0
6113,ID_xNpJVF,0.0
6114,ID_xSTLRK,0.0
6115,ID_xSuvTh,0.0
6119,ID_xbn7iv,0.0
6123,ID_xgCp2r,0.0
6124,ID_xhMU6n,0.0
6128,ID_xma52C,0.0
6130,ID_xqYmrY,0.0
6131,ID_xrgyAN,0.0
6134,ID_xy58Qv,0.0
6140,ID_y7o2TK,0.0
6143,ID_yBTZB2,0.0
6146,ID_yFPaxw,0.0
6147,ID_yGMhuk,0.0
6156,ID_yQD43B,0.0
6164,ID_yd7kad,0.0
6166,ID_yhPqWG,0.0
6172,ID_yofrKb,0.0
6173,ID_yqFeKV,0.0
6175,ID_ywMYKc,0.0
6176,ID_yx6yYg,0.0
6183,ID_z75Mid,0.0
6187,ID_zD4nD9,0.0
6192,ID_zJDBRN,0.0
6199,ID_zWGXDX,0.0
6200,ID_zYeKnc,0.0
6209,ID_zh3st5,0.0
6211,ID_zkcPg2,0.0
6219,ID_zvrMSX,0.0
6220,ID_zy9Cfv,0.0
